證券代碼,Data Field,2016/11/30,2016/12/30,2017/1/24,2017/2/24,2017/3/31,2017/4/28,2017/5/31,2017/6/30,2017/7/31,2017/8/31,2017/9/30,2017/10/31
8450 霹靂,現股當沖比重,0,26.89,0,2.33,2.78,22.22,0,9.96,18.18,4.24,15.78,6.98
8455 大拓-KY,月報酬率 %,-3.1745,9.2399,-19.2359,-2.8715,-5.0435,-1.0988,25.9256,-21.4703,-5.0562,2.3668,-8.3949,-5.7082
8455 大拓-KY,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0
8472 夠麻吉,月報酬率 %,16.11,-9.0441,-2.8248,-2.3256,2.262,2.0955,-4.6752,-3.5885,3.7915,-0.8974,-0.1293,-0.9068
8472 夠麻吉,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0
8476 台境,月報酬率 %,-1.5186,0.7133,-2.7751,-2.264,22.5,15.1022,-9.0425,-1.5595,6.5344,-4.4429,-8.1505,-6.7123
8476 台境,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,4.31
8477 創業家,月報酬率 %,-35.1197,-2.36,-8.3083,-6.5898,1.5873,1.7361,-13.9933,-7.3413,4.39,-7.6212,3.5278,-1.2926
8477 創業家,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0
8489 三貝德,月報酬率 %,-15.3023,-13.0253,6.2898,0.9001,50.4414,71.7647,2.0548,3.02,-9.6118,40.8508,-2.719,7.1428
8489 三貝德,現股當沖比重,0,0,0,0,0,0,0,0,5.56,10.12,6.88,39.29
8905 裕國,月報酬率 %,8.3941,8.4176,-4.3477,0.974,0.6431,1.9169,12.8526,-2.2223,2.1742,0.2939,-0.8798,-0.5917
8905 裕國,現股當沖比重,0.87,4.57,0,0,0,0.43,8.83,1.81,0,0,0.6,4
8906 花王,月報酬率 %,-4.5139,13.0907,-5.1445,-0.0001,-4.7458,4.2705,4.2664,-9.1653,2.7027,4.5615,0.3356,-1.3379
8906 花王,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0
8908 欣雄,月報酬率 %,-1.7242,1.579,-1.3817,0.1787,2.9414,-2.1849,0.0001,-0.3436,0.6896,1.5128,0.365,-0.0001
8908 欣雄,現股當沖比重,0,0,0,0,11.11,0,0,0,0,0,0,0
8913 全銓,月報酬率 %,6.5163,31.2942,32.6164,7.5676,6.0302,2.3697,-11.3429,-2.3849,-13.3641,9.5746,2.7739,-0.0001
8913 全銓,現股當沖比重,0,30.59,0,16.77,2.08,10.44,1.7,10.66,10.41,17.2,10.03,15.33
8916 光隆,月報酬率 %,-0.8404,-3.4959,-0.2194,10.011,-4,-6.25,-0.9998,0.2245,0.8957,10.182,-4.5751,-2.169
8916 光隆,現股當沖比重,2.2,0.48,0,13.56,1.21,1.77,0,0.84,0,2.64,1,0
8917 欣泰,月報酬率 %,0.4166,1.1411,-1.2307,-0.9345,-0.0001,2.6206,-2.2471,4.0752,2.7785,-5.5055,1.8008,0.3122
8917 欣泰,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0
8921 沈氏,月報酬率 %,-0.6173,-6.5217,3.9866,0.6474,2.9318,-0.633,-3.8215,-2.649,0.7499,-3.5587,0.0001,0.369
8921 沈氏,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0
8923 時報,月報酬率 %,0.5882,-0.5848,-0.2941,-3.7117,2.6627,-2.0175,-1.4705,0.2986,-1.2909,-1.9109,-1.6235,-0.3299
8923 時報,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0
8924 大田,月報酬率 %,-7.0896,3.2128,0.7782,1.1582,-4.9618,-2.0082,-2.8691,4.2196,4.4534,90.6982,35.5694,1.4993
8924 大田,現股當沖比重,2.92,0,1.83,0,1.67,0,0,0,0,14.81,24.46,27.51
8927 北基,月報酬率 %,-2.439,-2.8,-0.1029,2.1626,-2.8227,-8.4026,0.2266,3.9548,21.1958,4.4842,-2.1458,-2.6316
8927 北基,現股當沖比重,0,14.28,3.85,0,0,0,21.83,0.48,24.71,0,0,7.22
8928 鉅明,月報酬率 %,-7.1703,6.0542,1.7717,-8.7039,-10.3814,-5.91,7.0352,-0.9387,15.4583,1.7467,20.1719,-6.2501
8928 鉅明,現股當沖比重,3.75,0,0,2.42,0,0,11.16,0,5.71,5.72,11.15,8.03
8929 富堡,月報酬率 %,17.2693,1.5412,-2.5295,11.4186,24.0684,7.5093,28.0558,2.1817,26.0996,-17.8931,-20.4687,13.5725
8929 富堡,現股當沖比重,10.15,4.89,0,0,1.73,10.21,13.63,11.32,20.93,5.44,8,5.01
8930 青鋼,月報酬率 %,7.4072,9.4826,2.7559,3.0652,10.0372,-1.0134,-0.6826,0.6874,-1.4336,2.5456,0.0002,2.8369
8930 青鋼,現股當沖比重,3.74,4.12,0,0,5.88,6.48,2.11,0.29,1.61,7.5,0.84,0
8931 大汽電,月報酬率 %,1.3126,12.4353,8.0646,-5.1173,-4.0448,0.2341,7.0092,-2.62,2.2176,-1.3636,-0.2307,-0.9239
8931 大汽電,現股當沖比重,0,0,2.24,3.23,0,0,8.82,0,4,18.18,5.87,0
8932 宏大,月報酬率 %,-6.087,-3.9351,2.4096,1.7647,-5.3179,-0.9768,-1.2329,-0.9988,-4.0352,-3.4166,3.2654,25.2965
8932 宏大,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0
8933 愛地雅,月報酬率 %,4.6511,-0.8889,3.5874,-0.4329,0.8696,-3.4484,-7.5894,0.9663,8.1339,-1.8247,0.0002,3.2112
8933 愛地雅,現股當沖比重,1.88,0.64,0.15,1.81,0,2.32,7.21,3.22,5.23,8.14,9.32,0.67
8934 衡平,月報酬率 %,14.1789,2.4512,-8.4528,28.5716,26.8292,64.7436,10.1167,-45.8186,12.6088,-18.919,-10.3572,-5.5777
8934 衡平,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0
8935 邦泰,月報酬率 %,-8.4615,-7.563,18.5456,-7.9756,-2.4998,-4.7862,-1.9749,-1.0989,-0.1854,34.6938,2.8926,-5.8902
8935 邦泰,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0
8936 國統,月報酬率 %,1.1593,2.0058,11.7978,19.0954,-9.7046,-4.6729,3.6765,2.1278,-5.324,-8.0684,-3.9893,0.5538
8936 國統,現股當沖比重,8.48,7.02,9.11,7.55,8.26,9.95,6.4,1.46,5.49,6.38,2.55,28.72
8937 合騏,月報酬率 %,-1.8866,2.404,-0.4696,23.1132,-11.8775,0.4351,-2.1644,4.4248,-4.6608,6.6665,0.8334,10.7439
8937 合騏,現股當沖比重,4.11,15.96,0,11.79,0,3.03,0,0,0,0,0,7.67
8938 明安,月報酬率 %,5.2241,18.4398,3.7924,-0.1925,10.5974,-2.9617,4.6679,12.9876,11.8671,24.1866,-3.4167,-11.7926
8938 明安,現股當沖比重,0,0.5,2.59,0.85,1.1,6.71,4.29,6.04,13.23,8.95,5.85,6.85
8941 關中,月報酬率 %,-0.2897,-3.0524,-1.1993,-4.5526,-5.7235,21.7538,-2.493,-1.5624,1.5874,2.5157,-0.5789,-0.0001
8941 關中,現股當沖比重,0,6.67,0,39.98,17.74,10.15,0,0,0,79.79,91.7,90
8942 森鉅,月報酬率 %,-3.3857,-1.1264,-3.7976,0.3949,-5.5046,-1.8031,-4.6608,4.4442,-3.4104,1.2717,7.6922,-6.7057
8942 森鉅,現股當沖比重,2.24,3.79,1.93,7.9,20.62,35.08,4.19,1.46,5.97,4.14,11.68,2.99
911613 特藝-DR,月報酬率 %,0,0,0,0,0,0,0,0,0,0,0,0
911613 特藝-DR,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0
9949 琉園,月報酬率 %,-2.0409,-7.5001,2.2522,2.6432,-1.2877,-5.2174,-5.0458,5.797,-0.4565,-0.9175,1.389,-1.3698
9949 琉園,現股當沖比重,0,0,0,24.97,0,20.68,5.15,28.21,0,0,0,3.48
9950 萬國通,月報酬率 %,-2.3531,-10.5422,4.3773,-2.3176,-3.3556,-2.0836,-2.1276,-2.1739,1.8518,1.8763,2.2058,3.5971
9950 萬國通,現股當沖比重,0,0,0,0.68,0,19.47,0,32.01,0,0,0,20.88
9951 皇田,月報酬率 %,-5.7376,11.3042,-4.6874,0.2731,-5.722,2.023,6.5155,-4.2553,9.7224,-11.6456,1.5568,-9.3294
9951 皇田,現股當沖比重,15.07,9.35,10,1.79,1.96,0.72,9.87,3.94,1.41,2.08,0,12.79
9960 邁達康,月報酬率 %,43.811,-19.6324,-19.9759,-6.1656,-13.4618,19.8151,12.8285,-5.2054,-4.6243,-8.2056,11.0367,2.4098
9960 邁達康,現股當沖比重,23.02,14.13,9.7,6.53,4.94,27.25,30.95,10.79,3.25,18.18,14.24,7.97
9962 有益,月報酬率 %,1.8331,-0.0999,-0.5006,6.6397,0.0001,4.7168,-2.7028,2.7778,1.326,0.939,-2.7908,-2.3924
9962 有益,現股當沖比重,11.29,13.28,0,8.2,0.92,2.04,28.57,2.13,0,16.25,0,16.87
