證券代碼,Data Field,2015/7/3,2015/7/9,2015/7/17,2015/7/24,2015/7/31,2015/8/7,2015/8/14,2015/8/21,2015/8/28,2015/9/4,2015/9/11,2015/9/18,2015/9/25,2015/10/2,2015/10/8,2015/10/16,2015/10/23,2015/10/30,2015/11/6,2015/11/13,2015/11/20,2015/11/27,2015/12/4,2015/12/11,2015/12/18,2015/12/25,2015/12/31,2016/1/8,2016/1/15,2016/1/22,2016/1/30,2016/2/3,2016/2/19,2016/2/26,2016/3/4,2016/3/11,2016/3/18,2016/3/25,2016/4/1,2016/4/8,2016/4/15,2016/4/22,2016/4/29,2016/5/6,2016/5/13,2016/5/20,2016/5/27,2016/6/4,2016/6/8,2016/6/17,2016/6/24,2016/7/1,2016/7/7,2016/7/15,2016/7/22,2016/7/29,2016/8/5,2016/8/12,2016/8/19,2016/8/26
1776 展宇,週報酬率 %,0,-2.2634,1.4737,3.7344,-4.8,5.042,-4,4.1667,-4,-1.6667,2.9018,-0.2169,2.9566,-0.3378,-0.8475,0.4274,2.9787,2.4794,3.629,19.5719,0.2278,2.2729,11.1111,11.2857,-15.276,6.8485,0,-0.1702,-0.5682,-0.0001,-8.8571,4.5768,1.9183,0.5881,2.3392,2.8571,0,-10.5556,-4.0995,6.509,0.3344,-4.8486,3.5031,-7.6924,6.5217,-2.0408,4.1666,-1.6,16.6668,-10.5503,-3.5197,1.2875,-2.1186,0.6493,-0.2151,-0.8621,-0.4347,1.7468,0.8584,-0.2127
1776 展宇,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1783 和康生,週報酬率 %,-4.0678,-12.3675,4.8387,-1.9232,-6.8628,-5.2633,-1.3333,-17.1171,-4.3479,3.6932,10.9589,6.6666,-0.4631,0.4652,9.7222,2.3207,4.7422,-2.3622,7.6613,-8.9886,10.6997,0.9294,-7.1822,-8.3333,0.0001,-2.1645,3.0972,-12.4463,-4.1667,6.9055,3.3493,-2.7779,10.9523,-1.2876,0.6522,3.8877,0.208,5.809,-5.8823,-0.4167,-1.046,-4.2283,-2.4284,-7.9185,-1.2285,5.7214,-0.9412,1.6628,-0.2336,-1.6392,-3.8095,3.9604,8.0951,-0.8811,15.5556,-4.2308,-5.2209,1.0593,0.629,-0.8333
1783 和康生,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.45,13.54,8.4,1.31,4.96,6.4,7.48,4.09,2.44,10.7,3.35,3.26,2.22,8.06,8.93,4,2.86,0,3.9,2.01,7.41,9.27,6.12,20.38,6.78,3.66,4.2,1.19,2.9
1786 科妍,週報酬率 %,6.7324,-5.5384,3.9087,-7.9938,-7.4957,5.8931,-3.3044,-9.5325,-1.5904,6.2626,5.7034,16.1872,-3.4056,-5.4487,-3.3899,8.5964,3.554,-2.4961,-2.4,-3.2786,7.4577,2.5236,-3.3847,0.7963,0.7899,-1.5674,-0.4777,-9.12,-1.9365,1.7952,2.8219,-2.4014,-0.5273,-4.2403,4.4281,10.424,3.36,-6.0373,2.8007,1.7628,-4.8819,-8.2782,-1.2635,-5.4844,-3.4816,3.4068,0.7753,-1.9231,-3.5294,1.0163,-3.4205,6.0417,-2.3575,0.0001,-0.5082,-4.188,5.6503,18.0626,1.0257,-2.7074
1786 科妍,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,2.15,5.66,4.54,13.19,14.88,6.76,7.18,8.15,1.27,1.28,3.55,1.3,0,4.93,0,1.42,2.33,0,3.55,9.14,8.89,2.65,2.5,2.48,5.34,11.16,22.23,1.24
1789 神隆,週報酬率 %,-0.9777,-6.0648,16.6667,-10.0386,-4.4349,4.6369,7.0359,-4.1958,-1.3139,8.2839,3.0054,11.0079,-5.9738,0,-5.8451,2.429,0.3953,11.6798,-2.1151,17.6471,14.2858,1.9643,-1.5763,-7.6513,7.1292,-3.7769,0.5608,-5.5762,-4.9212,-1.2423,7.3375,-1.7578,9.9403,-0.1808,-0.7247,-1.8248,-3.5316,-5.3951,-0.9165,-3.186,0.1061,-8.1655,-1.9631,-1.0601,-1.6667,2.4213,2.7187,4.2579,-5.7395,-0.9366,1.773,1.626,0.5714,3.2955,-1.9802,-0.2245,-0.6749,-0.8561,-1.3157,0.1212
1789 神隆,現股當沖比重,5.98,7.22,11.52,8.68,8.54,6.84,9.77,4.1,3.39,15.45,6.72,12.22,10.25,6.81,3.53,3.25,7.94,11.21,3.81,17.87,11.98,6.89,22.69,15.01,15.97,22.06,12.6,13.16,10.93,11.26,9.89,11.16,8.47,12.33,14.76,6.53,5.87,7.68,8.46,5.22,4.16,5.76,9.75,4.66,9.56,17.78,4.05,11.54,6.47,5.57,11.6,4.09,2.28,6.25,3.78,2.18,2.48,16.8,2.13,5.33
1802 台玻,週報酬率 %,-0.987,-6.6445,0.3558,0,1.0639,0.3509,1.049,-17.3009,0,3.3472,4.4535,1.1628,-8.8122,2.5209,0.4098,3.6735,4.7245,-3.3835,9.7276,-10.9928,-0.906,-6.024,1.2818,-1.6877,6.0086,2.0244,1.984,-10.1167,-1.7316,3.5241,2.9787,-1.6529,4.2018,3.6289,6.2258,8.4248,-5.0676,-0.7117,-4.301,1.1237,3.7037,0.7143,-2.4823,0,-3.2726,-2.2557,4.2307,0.369,-0.7353,-0.7409,-0.0001,3.7313,-1.4388,2.9197,-0.3546,-3.9145,0.3703,-2.9344,-0.3817,1.5325
1802 台玻,現股當沖比重,1.92,1.95,2.05,2.14,5.87,1.18,0.6,1.84,7.12,2.09,3.16,2.62,2.98,3.01,2.47,2.7,0.57,4.8,5.81,2.29,5.92,14.58,3.06,6.64,1.38,2,1.77,1.61,2.9,3.21,1.44,0.09,0.59,2.59,7.67,4.3,4.24,8.79,4.32,5.59,4.94,4.38,4.22,0.89,11.4,4.75,5.22,0.73,1.91,3.37,3.8,5.91,8.58,1.2,2.93,0.55,0.86,0.43,1.79,5.53
1805 寶徠,週報酬率 %,1.2658,-0.5,-1.3819,4.4586,-2.439,0,1.875,-6.2576,2.4869,0.8941,3.1645,-0.6135,-1.2346,1.25,-1.7284,0.5024,-3.6249,-1.6862,-0.2638,-0.6614,0.5326,-4.6358,-1.3888,-1.5494,0.1431,-0.2857,-1.576,-6.259,-4.0372,-4.6926,5.2632,0.8064,6.72,2.6987,1.6059,-1.0058,-3.6285,3.1627,4.9635,2.7816,-7.8485,2.2026,-2.1551,2.6432,-3.7197,-2.6746,1.5267,2.2556,-3.6764,-0.458,-3.3742,1.2699,-0.3134,-1.8869,1.1217,1.0958,2.8911,0,-1.9833,-3.2041
1805 寶徠,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.49,3.82,3.13,15,0,10.18,0,0,11.11,33.3,11.87,0,14.27,0,0,0,6.98,0,11.87,0
1806 冠軍,週報酬率 %,1.5626,-1.2821,2.7274,-2.9077,-2.4741,-2.6702,-1.2345,-11.1112,-3.7501,7.9546,6.6165,0.8463,0,0.1398,0,-1.676,1.7044,-2.2346,2.7143,-4.7289,2.1897,0.1428,3.4236,-3.4482,-2.8571,2.6471,0.0001,-2.8652,-3.2449,2.8963,-1.0371,-0.1497,1.4993,0.7385,2.6393,2.5714,0.1393,-0.5562,-1.3985,0.1417,-0.8499,-0.2857,-0.7163,-2.5974,-1.037,-4.94,2.6771,-1.0736,-0.155,-0.4658,-1.7161,2.8571,0.3087,0.4614,1.8377,0,0.3009,0.5996,4.3219,-1.0001
1806 冠軍,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.84,0,0.43,1.67,0.85,0.69,7.17,0,0,0.28,0,1.31,7.01,2.76,8.29,1.26,3.77,0,0,0,0,0,0,0,0,6.92,0,0,0
1808 潤隆,週報酬率 %,-1.374,-7.4303,0,0.0001,1.6723,-4.6052,-0.5172,-11.2652,1.5625,4.9999,5.6293,6.4776,5.7033,0.7194,6.7857,2.0067,-7.377,-0.8849,1.7855,-4.2106,-0.7326,1.4759,-0.7272,-1.8314,0.1866,-4.0969,-1.1651,-1.3752,-1.1953,-4.0321,5.6724,0.1988,2.3809,10.0775,2.1127,1.3792,-3.2314,8.4358,5.0243,-1.2346,5.1562,3.8634,-3.0044,-2.0649,-3.6145,1.5624,2.4615,6.6067,-0.5633,-0.8499,-3.2858,3.3972,0.2858,-0.7123,2.726,3.9106,1.6128,3.8359,-2.4204,0.2789
1808 潤隆,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05,0,0,1.5,1.81,11.8,12.26,0,2.52,4.23,3.1,1.36,0.67,3.31,1.66,0.28,0.22,5.95,0.28,0.35,0,0.35,0,0,4.2,2.6,0.76,0.37
1809 中釉,週報酬率 %,-3.9063,-6.3398,0.905,-3.139,-5.5557,-2.2549,0.3009,-11,6.1798,-0.5291,2.7659,4.5548,0.9901,0,1.4707,-1.9324,7.3892,-3.6696,1.9048,-7.2898,4.3347,-2.4155,0.495,-4.4335,1.2372,1.3239,0.5025,-1.3,-0.7092,0.3061,3.2554,1.4778,0.4854,3.3817,1.4019,4.6083,-3.9649,0.0001,-2.7524,0.4717,1.4085,-0.9259,-1.8692,0.9524,0.4717,0.9389,4.186,-1.7858,-0.4545,-0.4566,-2.7522,1.4151,-0.0001,1.4219,2.8037,0.9091,-1.8018,0,5.5046,0.4349
1809 中釉,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68,0,1.46,0,0.94,2.3,2.27,4.58,2.54,2.17,0.92,2.3,0,0,0,0,2.94,0,0,0.63,0.81,0,0,0.72,0,0,0,0,0
1810 和成,週報酬率 %,1.2429,-3.683,1.854,-1.7065,-4.2869,-0.6275,2.1465,-5.686,-4.3249,8.4931,3.9143,4.4958,-3.8371,1.451,-0.3575,0.7177,0.7126,-2.1225,0.8434,-0.5974,-0.721,-3.3899,0.1252,1.1264,0.2475,3.7037,-1.4285,-3.6231,3.6341,-2.5392,0.9925,-0.86,0.9912,-0.4908,2.7127,4.3217,-1.1507,-0.6984,-1.2896,-1.5439,-0.6032,-2.0631,-1.8588,-0.505,-2.9188,-3.6602,3.1208,0.1316,-0.2628,-1.4493,-0.4009,2.5504,1.4398,0.9031,0.5115,0.6395,3.3722,0.1256,0.2507,-0.625
1810 和成,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,1.22,1.61,5.11,0.21,1.55,0.7,7.9,0,0,0,0.96,0,0,4.36,2.41,0,0,0,4.71,0,0,0,0,0,0,3.04
1817 凱撒衛,週報酬率 %,-0.7822,-3.548,6.5395,-3.5806,-6.8966,2.6325,-1.1696,-8.432,-2.1002,2.1451,-0.8078,1.6286,-2.2436,0.8197,4.7154,0.9317,6,-3.193,5.2473,5.698,13.4771,-1.6627,-1.4492,-2.451,0,2.2612,0,-3.9313,1.023,13.4179,-2.3438,0.9144,-5.889,0.0001,-3.249,4.4776,-2.7381,-1.4688,-0.6212,1.25,-0.6172,-4.969,-0.9151,0.9235,-5.621,-0.9696,4.895,-1.9999,-0.6804,-3.2877,-0.1416,0.5674,0.2821,3.2349,-1.3625,4.9724,1.579,0.9878,1.0811,-1.6043
1817 凱撒衛,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.82,8.62,8.95,6.84,3.73,3.76,0,0,1.68,0,5.89,1.97,1.17,2.68,0,0,3.94,5.37,1.06,0.74,0,1.16,0,0.9,0,0,0,0,0
1902 台紙,週報酬率 %,0,-2.7907,3.3494,0,0.926,-0.9174,0.9259,-3.211,0.474,1.4151,0.0001,0.4652,-0.9259,1.4018,-1.3825,1.4019,-0.4609,-0.463,1.8605,-1.3698,-0.463,-1.3954,0,-0.4717,1.4218,0.9346,0.4628,-1.8433,-0.4696,0,-0.0001,-0.4717,-0.9478,0.957,13.2702,-5.8577,-3.1112,-0.4587,-1.8433,1.4084,0.4629,-0.9217,0.4651,-0.463,-0.9302,1.878,0,0.0001,0.4608,0,-2.7523,1.8868,-0.0001,-0.463,-0.9302,0.4695,-2.3365,0.957,-1.4218,0.4808
1902 台紙,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.12,2.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1903 士紙,週報酬率 %,-1.8651,-4.2398,0.3054,-4.7184,0.0001,-2.3961,-1.1456,-11.4238,-0.5607,3.9474,3.7975,6.6203,-2.9412,1.6835,-0.3311,1.9933,0.6515,-1.2945,0,-2.295,1.3423,-2.3178,1.5254,0.167,1,0.0001,1.9803,-4.8545,-2.381,0,-0.3484,1.3986,1.7241,1.017,2.0134,2.3026,1.9291,5.0473,-2.4024,-1.5385,-0.7813,-0.4725,-1.7405,-2.2544,3.1303,0.4792,6.3593,2.2422,-2.1929,-2.5412,-2.6073,0.7874,-0.7813,1.8898,0.9273,-0.1531,-1.227,1.0869,-0.7681,-0.6193
1903 士紙,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,3.84,3.22,0,0,3.62,0,0,0,0,0,0,0,0.37,0,0,0,0,0,0,7.14,0,0,0,0,4.35,0
1904 正隆,週報酬率 %,-2.0243,-1.6529,-0.0625,-0.4329,-1.3044,0,4.4052,-3.3755,-0.4366,0,3.9473,-2.1095,-1.7242,-0.8772,2.2125,0.4329,-0.4309,-0.4329,1.3044,-1.7167,0,0.4368,-1.3044,-0.8812,0,0.889,0,-1.7621,-2.2422,-0.9173,1.8518,-1.8181,4.1666,1.3333,0.8772,1.3043,-2.146,1.7544,-0.0001,0.431,-0.8583,-0.8658,0.8734,-1.7316,0.4405,-0.8772,1.77,-0.4348,1.31,-0.431,-0.4329,0.4348,1.2986,0.9009,-0.0001,0.0001,-0.4464,2.2422,1.3158,-0.4329
1904 正隆,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0,0,0.73,0,0.48,0.16,0,3.05,0.89,0,0,0,0,0,0.15,2.03,0,0.73,0,0,0,0,0.28,0,0,0.79
1905 華紙,週報酬率 %,-5.3553,-0.4352,0.5393,0,-5.2748,0.9281,2.4138,-5.1628,-4.7337,7.4534,4.7398,3.7528,8.5105,-2.8431,0.9082,0,2.0669,-2.8293,0.3012,-2.3023,2.1516,-1.2036,0.4062,-1.4156,0.8205,0.2035,-1.1167,-3.1827,-2.6511,0,1.0894,-0.1077,-0.6472,1.0858,4.1891,0.2063,2.0576,0.2016,0.5031,-0.4004,1.5075,-1.6832,0.3021,-1.506,0.4078,-6.2944,1.8419,0.0002,-1.1702,3.337,-3.125,2.7958,2.4058,0.5107,-0.2361,-0.8678,1.2035,-1.4055,-0.2194,-0.879
1905 華紙,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.47,0,1.61,0.68,0,0.82,0,1.24,0,1.85,0.2,3.51,0,0.51,0,2.6,0,0,4.61,2.54,1.87,0,2.05,0,0,0.14,9.71,0.28,0
1906 寶隆,週報酬率 %,0.7407,-2.2059,0.8772,-0.9938,0.3764,-0.7499,3.4005,0.4873,-4.3636,5.1964,2.4096,-1.9999,-2.2809,-0.2458,-1.4778,2.5,-0.2439,0.3668,0.1218,-5.4746,-2.4453,-4.0897,4.2641,-0.9235,3.1958,-0.6451,-0.7792,-2.4869,-10.0671,1.4926,0.0001,-0.7352,8.5926,-0.5457,1.0974,19.403,-1.2499,-1.0357,-5.8139,1.2346,10.122,0,-3.433,-9.9771,5.4775,-2.4155,-0.2475,2.2333,6.7962,1.4773,1.6797,12.3349,-0.4902,-3.6,0.6226,2.4742,22.7365,-4.918,-0.8621,0.4348
1906 寶隆,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.64,2.4,2.7,2.02,10.86,4.97,3.88,3.77,0,1.46,15.32,0,0.14,0.98,0,0,0,9.58,1.43,14.56,7.09,3.71,0.28,0,3.11,20.06,16.81,5.76,2.89
1907 永豐餘,週報酬率 %,-0.8658,-3.9302,-0.4546,-4.2148,1.4851,0,-0.9756,-5.9113,-2.3037,7.181,2.5,8.2927,-5.8559,-0.9569,4.831,3.2258,-0.8929,0.901,-0.4465,-6.7265,4.8078,-1.8348,2.3364,-5.9361,4.8544,-0.926,-0.4672,-4.2253,-3.0392,0.3033,2.8225,-2.0589,2.6026,-1.4634,6.9306,0.0001,-3.2407,1.4353,-2.8302,0.4854,0,-1.9323,-0.9852,-0.796,-1.2035,-3.2488,2.3085,1.2308,-1.1145,1.2295,-1.3159,-0.3077,0.3857,0.74,1.5741,-1.8595,-0.3158,-1.2672,0.0001,-0.7488
1907 永豐餘,現股當沖比重,5.94,1.77,4.62,6.56,0.69,1.15,0.64,0.14,1.16,3.07,0,4.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09,1.68,2.29,0.13,0,0.59,2.05,2.8,3.19,2.16,2.07,0.45,0.24,0.17,2.48,3.37,0,0.48,0.37,2.89,0.16,0,0,0.25,1.96,7.11,1.88,2.66,5.39
1909 榮成,週報酬率 %,0.0001,1.5748,-1.25,2.1097,-2.4793,0,0.0001,-9.7458,0.939,-2.3255,1.9048,1.4019,-3.6866,1.4354,2.8302,6.422,0.8621,0.8548,-0.4237,-4.2553,0.8889,-0.8812,-1.7778,-4.5248,-1.8958,3.3817,-0.4673,-3.2864,-3.6893,0.3024,1.005,-0.8955,4.4177,2.8845,4.2056,3.5875,0.4328,10.3448,0.7812,2.7131,4.5283,-2.8881,0.3717,-1.4815,1.1278,-2.6022,1.9084,-0.7491,6.7925,3.1802,6.1643,4.1936,0.714,2.2876,0.3194,0.9555,3.4701,-4.2683,2.8664,-2.4768
1909 榮成,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59,0,3.14,10.49,1.44,3.86,7.66,0.35,0.62,0.08,2.52,1.75,6.79,0.49,0.4,0.39,0,9.12,0.36,2.11,0.81,4.06,1.63,2.92,0,1.19,0.7,3.5,0.48
2002 中鋼,週報酬率 %,-0.813,-2.6639,1.4737,-0.6224,-1.5249,-3.5399,-7.11,-6.9136,2.3872,-1.5544,1.0527,5.4688,-4.6914,0.7773,4.1131,3.4568,-1.6706,-4.6118,1.7812,-4.5,-1.309,-4.5093,-1.9445,-3.6827,1.4705,5.797,-1.6439,-3.064,0.2874,0.2866,1.1429,1.6948,5.8334,8.1365,6.7961,0.9091,1.5766,-0.2217,-2.4444,-3.4169,7.0755,0.6607,-0.8752,-7.7263,-4.067,-1.2469,3.0304,2.451,2.8709,-3.721,-0.9662,0.7317,0,9.9274,0.4405,-1.1307,2.4943,0.885,-0.6579,-0.6623
2002 中鋼,現股當沖比重,2.12,1.32,0.65,0.33,2.48,0.59,1.45,0.36,2.29,0.23,1.33,1.97,2.06,1.42,0.81,2.76,2.61,1.24,0.39,1.09,1.43,11.76,5.71,2.57,2.18,3.06,5.26,3.04,2.52,1.13,2.23,2.01,0.57,7.58,6.8,11.49,4.03,1.67,3.66,7.86,3.22,0.98,2.45,6.04,1.57,5.87,6.58,5.02,2.19,2.96,12.34,2.19,1.97,4.54,2.44,0.84,1.57,0.85,4.58,1.9
2006 東和鋼鐵,週報酬率 %,0.6666,-0.6623,-0.0001,-0.9163,-6.6666,-0.5102,-1.7948,-7.0496,-1.6854,-0.5714,4.0231,1.3813,-4.9046,-0.8596,2.3122,8.1921,-3.1331,-4.8519,2.8329,-1.3775,-0.5588,-3.3708,-2.3256,-2.381,0.3048,5.7751,-2.2988,-1.7647,-2.3952,1.8405,3.012,3.8012,6.479,6.6139,0.2481,-2.4752,-0.5076,-2.2959,1.0444,1.292,7.653,-0.9479,-0.9569,-4.5893,-5.5697,-2.1449,3.0136,0,1.0638,-0.2631,-0.2639,1.3228,2.8721,1.269,-1.8569,-1.3513,-1.6438,4.7353,-0.0001,-1.5958
2006 東和鋼鐵,現股當沖比重,0.27,1.07,0.85,0,2.81,0,0.62,0.39,6.43,0.37,0.78,0.43,0.8,0.35,0,0.43,0.67,2.91,2.53,0,1.19,0,0.71,1.12,0.11,0,0,0,0,0,0,0.53,0.3,4.77,4.63,2.07,0.81,2.58,0.12,0.73,16.9,1.06,1,2.84,1.71,0.64,0.74,1.66,0.69,0.98,3.69,0,0.14,0,0.57,0,0.39,3.81,2.66,2.57
2007 燁興,週報酬率 %,-5.9406,-4.2106,-3.2966,-7.1023,-3.364,-5.6963,1.3423,1.6557,13.6808,0.2865,1.4285,0.5633,-1.9607,1.143,-0.565,19.3182,2.3809,1.628,5.263,-2.3914,-0.2227,0.2231,0,-0.8909,0.2247,5.6054,-1.9108,1.0822,-4.0686,0.0001,0.4465,0.2223,5.3214,5.8947,8.1511,-5.5147,-3.3075,-0.8048,-6.0852,-0.864,10.6753,-1.9684,-6.0241,-4.9146,-6.7416,2.8916,1.1711,3.2408,0.8968,2.2222,1.5218,3.6402,0.2066,2.8867,-3.006,-0.8265,0.625,1.4492,5.1021,-6.4079
2007 燁興,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008 高興昌,週報酬率 %,-4.1585,-7.1281,-3.6707,-1.1548,2.2196,-9.6001,-1.0115,-13.1545,5.7355,15.4381,0.241,1.0818,-4.5186,0.2491,-0.2483,1.868,0.489,-0.4867,4.0343,3.1727,-1.8223,1.16,1.8348,-1.3513,0.5708,-0.454,1.0262,-6.3204,-1.8072,-0.8589,3.9605,0.5952,13.9645,3.323,-5.7287,-1.7057,-0.7593,1.4207,-2.9095,-0.8878,1.3438,-1.989,-2.4804,-6.0115,-1.845,-0.2507,-1.382,-0.0001,0.5096,-1.2674,0.1284,0.2564,0.5116,2.2901,0.1245,0.2485,3.4696,-2.3952,0.859,-0.2433
2008 高興昌,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.17,2.77,0.53,8,0.92,7.78,9.96,45.45,33.75,6.87,27.78,8.33,0,4.4,0,14.17,0,25.49,8.2,20.7,28.69,7.69,21.67,10.67,0,16.14,31.52,4.85,32.65
2009 第一銅,週報酬率 %,-3.0406,0.5808,-0.8083,-3.6323,-3.2995,-2.6247,-1.6173,-14.6574,2.7288,0.4687,3.7326,14.6928,-6.9281,0.4213,1.3987,5.5173,-2.4836,-1.4746,1.2245,-4.5699,-3.0986,-5.5232,2.3077,-1.8045,2.297,3.4431,-2.3155,-2.5186,-1.2158,-3.0769,0.3175,-0.3164,3.9683,6.8702,5.1428,8.6958,-4.6249,-3.5387,-4.076,-1.6997,5.9078,-2.1768,-1.6691,-2.4046,-5.7971,-0.6154,1.8576,-0.4559,-0.7633,-1.3845,2.0281,0.9174,-1.5151,7.2308,-2.5825,-1.62,-0.5988,0,0,0.3013
2009 第一銅,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010 春源,週報酬率 %,-1.8151,-1.9138,-1.9512,-1.0945,-1.1068,1.2208,0.1005,-6.225,-0.8565,1.5119,-0.6383,1.3919,-1.7953,-0.1075,1.83,3.0655,0.0001,-1.1282,-0.1038,-3.2191,-2.4679,-3.3004,-0.2276,-1.5964,-0.9269,3.5087,-1.8079,-1.0356,0.5814,1.2718,1.3698,1.3514,2.8889,3.4558,9.0814,-1.914,-2.439,2,0.4902,0,8.7805,-1.7938,-1.3699,-2.3149,-1.8957,-1.4493,2.9413,0,-0.4762,-0.4785,-0.9615,0.9708,1.923,2.9227,-0.4808,-0.9661,0.4878,2.9127,2.3585,0.0001
2010 春源,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0.61,4.35,1.63,3.08,0.53,0,4.14,1.64,6.33,0,0.33,2.27,0,0,0,0,1.82,2.51,6.7,0,0.26,5.92,0.47,0,0.96,1.29,0.29
2012 春雨,週報酬率 %,-1.0239,-1.3793,-3.1468,-0.3611,-2.1739,0,-0.7408,-0.3732,-1.7813,-0.7936,6.4,6.7669,-1.7606,0,0,-1.0754,0.7246,0.7195,0,0.7142,-0.7092,1.7856,0.3509,0.3497,-1.0453,0.3521,-0.351,-0.3521,-1.0601,0.7144,-1.773,1.083,-1.4286,0.3624,3.2491,-1.0489,-1.06,0.0001,-0.7143,-0.3596,1.444,0.3559,-1.4185,-1.4388,-1.4599,0.3703,-0.369,0.3704,-0.369,-0.7408,-0.7463,0.7519,11.5672,-2.3411,-0.685,-1.3793,-1.0489,-1.4133,0.3584,0
2012 春雨,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26,0,0,0,0,0,0,0
2013 中鋼構,週報酬率 %,-1.5152,-1.5385,-4.4642,-1.8505,-4.9505,-1.0417,0.2632,-5.5119,0.8334,1.9283,3.2433,1.5708,-1.5465,-0.5235,0.5263,5.2357,-1.2438,-3.7783,2.6177,-1.5306,-2.0725,-0.5291,0.2659,-1.061,0.8042,3.1916,-0.2577,-1.5503,-2.8871,0.5405,2.6883,-0.2617,24.4095,8.2278,0.1949,-3.5019,-3.2257,-3.9583,-3.9046,-2.483,15.7407,-4.6001,-4.4025,-2.8509,-5.4175,-1.6706,5.0972,-2.3095,1.6549,-3.0233,-0.7195,-0.7246,8.2725,1.1975,-2.2727,0.6976,0,-1.3856,3.0445,-1.1364
2013 中鋼構,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.49,16.23,3.01,8.31,4.03,1.73,1.49,14.43,12.13,2.45,0.17,3.11,0.51,6.66,0.69,0,1.63,8.49,0.46,0,12.38,5.52,2.01,0,1.98,0.55,4.11,0.86
