證券代碼,Data Field,2016/11/4,2016/11/11,2016/11/18,2016/11/25,2016/12/2,2016/12/9,2016/12/16,2016/12/23,2016/12/30,2017/1/6,2017/1/13,2017/1/20,2017/1/24,2017/2/3,2017/2/10,2017/2/18,2017/2/24,2017/3/3,2017/3/10,2017/3/17,2017/3/24,2017/3/31,2017/4/7,2017/4/14,2017/4/21,2017/4/28,2017/5/5,2017/5/12,2017/5/19,2017/5/26,2017/6/3,2017/6/9,2017/6/16,2017/6/23,2017/6/30,2017/7/7,2017/7/14,2017/7/21,2017/7/28,2017/8/4,2017/8/11,2017/8/18,2017/8/25,2017/9/1,2017/9/8,2017/9/15,2017/9/22,2017/9/30,2017/10/6,2017/10/13,2017/10/20,2017/10/27
3416 融程電,週報酬率 %,1.8329,-1.8,-1.6293,2.2774,8.502,-2.7985,-0.7678,-1.354,2.7451,4.3893,-3.4735,1.7044,1.1173,-0.0001,0,-2.0258,5.2632,3.9286,-2.4055,0.7042,0.5245,-2.0869,-0.5329,4.8214,-4.9404,2.1506,2.9825,1.1926,2.6936,3.7706,-4.1073,0.1649,1.1514,0.4961,-1.5307,-1.7271,-0.1758,0.7042,-0.3497,-1.4034,-1.6014,-0.1808,2.8985,0.5282,-0.5253,2.8169,-3.5958,-4.0854,3.7037,-1.4286,1.4493,6.9643
3416 融程電,現股當沖比重,5.13,1.28,0,0,3.45,0,0,0,0,0,0,3.02,0,2.02,2.9,0,3.94,0,3.98,0,0,0,0,19.96,0,0,0.49,6.25,18.43,15.26,3.33,2.88,1.57,16.55,8.35,11.27,1.41,4.99,0,1.09,22.04,12.21,0,4.8,10.91,7.65,0,4.51,0,9.77,13.5,11.6
3419 譁裕,週報酬率 %,0,-0.629,-2.5316,6.1689,-0.9174,5.8642,-5.2478,-3.3846,4.777,3.9513,-1.462,-2.0771,2.1212,0.5935,6.7847,-1.6574,2.809,-3.8252,9.3749,3.6363,10.025,2.0502,-0.4465,-8.5202,6.3726,-4.8388,2.4213,0.9457,-1.6393,7.8572,1.9867,-2.5975,-2.6668,-0.9132,-5.5299,-0.7317,-0.8845,-1.2658,3.5898,-1.9801,-2.0201,-1.0309,5.2083,2.9703,-3.125,-1.2406,0.5025,0.5001,-2.7364,-3.069,-0.2637,-1.5873
3419 譁裕,現股當沖比重,3.1,1.57,8.95,4.37,2.07,8.01,0.82,4.43,2.33,2.53,1.6,21.68,4.21,1.93,5.38,1.82,2.26,6.03,21.18,2.4,20.83,12.84,7.73,3.96,19.64,7.02,22.7,27.46,59.93,37.69,23.79,40.66,6.21,15.67,16.88,27.31,35.7,43.17,7.17,11.13,2.83,9.25,6.77,34.7,3.28,7.28,15.75,30.15,6.45,0.96,4.89,0.82
3432 台端,週報酬率 %,-1.1628,-5.8824,3.75,-2.008,0,0.8197,0.8131,-0.0002,0,-2.8226,-1.2447,-0.8403,0,-1.2712,-0.0001,-0.4292,6.0344,5.2846,-1.5443,3.5294,-1.5152,-2.6923,-3.5574,-2.459,0.8404,1.6666,-2.459,-2.1008,-1.2875,3.9129,0.4183,3.3332,9.2742,8.118,-1.0239,-1.7241,-4.5613,-2.2058,-4.8872,1.9763,-2.3256,5.1586,-4.151,0.0031,6.7459,0,1.487,-5.1282,0.3861,-1.9231,1.9608,-2.3077
3432 台端,現股當沖比重,0,0,1.85,6.94,9.59,0,0,3.33,0,0,8.33,0,0,0,9.68,0,7.52,6.25,10.48,9.72,7.99,0,0,0,44.44,0,0,0,0,13.95,0,38.09,32.36,21.53,25.48,45.17,4.27,3.05,8.41,11.21,9.27,37.5,2.05,13.24,6.36,19.19,35.82,0,9.38,6.1,25.57,3.77
3437 榮創,週報酬率 %,-4.5833,-3.2751,-1.3544,0.2288,-0.4567,5.0459,-0.2183,-1.5317,-0.4444,3.3483,-1.9438,-1.3216,0.8928,0.8849,1.3158,9.0908,-1.3888,-3.6218,-2.9227,6.8817,5.4324,7.4427,7.9929,-3.6184,-7.1672,5.5147,-3.6585,-3.4358,1.1235,29.6295,8,-6.746,3.6878,-1.2312,-5.6787,0,-0.4405,3.8349,-0.7102,3.0044,0.5555,-2.9006,2.1337,-3.2348,1.4535,8.0228,-7.5597,-0.1435,-1.8678,2.489,-1.7143,1.4536
3437 榮創,現股當沖比重,14.29,3.07,4.9,0.83,0,3.56,0.93,0,2.74,3.23,0,2.26,0,4.16,4.29,12.53,13.82,6.99,8.65,0.25,16.44,19.94,18.37,42.18,11.23,31.67,10.25,24.65,8.55,46.45,59.53,30.72,47.37,38.96,41.17,44.78,31.41,40.36,32.4,39.38,33.08,23.69,20.4,10.87,30.07,43.71,27.42,17.69,15.11,19.61,15.16,27.44
3443 創意,週報酬率 %,-3.4483,-3.0611,0.6579,-0.5229,-0.0001,2.3653,1.1555,-1.9036,1.5524,3.1848,-2.0987,0.2522,0.3773,-0.5012,5.1636,11.0181,10.0322,3.9216,3.7736,-0.9092,-6.4219,-0.4902,1.4778,-6.7962,4.0625,5.6055,-2.3697,3.8835,-7.2896,1.8145,5.4455,21.8252,0.3985,-2.7777,5.3061,-3.1009,22.4,8.4966,3.9156,1.4493,-0.8572,-1.441,18.1287,4.703,-1.8913,-13.253,14.9999,0.483,9.1347,10.1322,16.2001,1.0327
3443 創意,現股當沖比重,8.91,0.47,1.46,0,0.67,4.5,1.75,2.82,5.03,6.5,3.35,0.8,1.25,2.24,5.97,5.67,13.7,24.52,32.27,5.08,12.88,7.86,10.89,2.82,8.34,12.32,36.49,20.07,14.41,13.04,8.66,39.51,27.53,18.71,29.65,19.75,54.18,36.09,31.21,47.46,50.8,53.75,42.23,44.12,38.6,29.85,41.87,42.15,49.51,60.71,62.75,66.7
3450 聯鈞,週報酬率 %,-3.5087,-1.8182,6.0184,2.1834,2.5641,2.5,5.6911,-1.5384,0.7813,-2.3256,-1.5873,1.2096,-0.7968,8.4337,4.074,9.9645,-1.2945,0.6557,-5.8632,5.1903,-2.9605,2.3729,-1.9867,-11.8243,-0.0001,1.9157,-0.3759,-0.3774,0,0.3789,4.9056,0.7194,-2.4999,2.1978,-1.4337,0.0001,4.7273,12.273,-2.3256,-3.5714,-4.1152,-9.8712,0.9523,-0.4717,-0.9479,8.1341,-4.8672,5.1162,1.3273,-2.6201,7.175,-1.2551
3450 聯鈞,現股當沖比重,4.87,11.08,6.05,16.87,13.1,7.95,11.62,21.51,5.74,4.78,5.53,5.55,3.82,11.62,7.96,11.64,15.17,12.47,11.06,11.97,7.71,12.62,11.67,10.9,7.6,14.3,16.3,8.73,14.21,2.97,23.24,7.06,6.6,11.92,5.91,6.35,16.33,18.02,9.01,8.89,18.78,14.92,20.97,12.88,9.65,14.12,6.73,32.93,15.03,9.41,41.42,17.64
3454 晶睿,週報酬率 %,-3.4571,3.4484,-0.1282,3.7227,-1.609,-0.7548,-0.3803,0.7634,6.0605,-2.2619,-0.4873,-0.3671,-0.1229,-0.123,1.7242,-0.121,5.5758,-1.0333,-0.232,2.4418,-0.6811,-1.7143,1.5117,5.6129,-4.013,0.2259,-9.921,0.2503,-3.4956,3.881,1.3699,0.3685,1.9584,2.1608,1.9976,1.4978,-1.5892,0.892,1.6109,11.0975,2.4149,1.6076,0,0.6329,0.7338,0.9366,0.1031,1.133,20.163,-4.2374,-3.5399,-5.5045
3454 晶睿,現股當沖比重,4.04,2.43,3.77,0,1.77,1.09,1.04,2.39,4.67,1.25,3.76,3.09,2.46,1.04,7.78,1.98,10.45,2.53,5.74,1.95,5.72,2.78,3.65,9.49,9.63,5.41,13.05,7.19,13.16,12.51,5.02,19.12,4.25,3.46,12.53,3.91,0.5,5.65,11.39,6.9,5.57,1.25,2.11,3.27,0.92,0.72,0.46,10.88,32.26,14.81,17.45,10.91
3481 群創,週報酬率 %,2.765,-1.7938,0,-1.3698,0,4.1667,2.6666,0.8657,-0.4293,11.6379,0.3861,0.7691,0.7634,5.6818,-6.8099,-5,1.2146,-2,-1.2244,1.6529,-2.439,4.5833,3.984,8.8123,-1.4085,0.7142,1.0637,-9.4738,4.2636,0.7435,1.8449,0.0001,2.8984,7.3943,4.2622,-3.1446,-1.3255,-2.6491,-0.6804,0,-3.0823,-1.7668,3.5971,1.0416,-0.6873,-0.0001,0.6921,-2.7492,0.7067,-2.1053,1.0753,-4.2552
3481 群創,現股當沖比重,19.31,10.18,16.39,15.16,5.06,9.4,12.92,15.42,6.32,14.16,7.99,6.99,4.13,7.59,5.01,5.25,5.23,9.38,5.91,2.71,1.82,11.78,9.88,21.45,9.46,28.5,18.01,29.45,34.97,21.42,19.51,14.1,24.24,27.9,31.57,10.68,27.14,29.31,18.49,27.6,18.61,26.15,16.43,12.27,29.39,8.25,14.03,12.21,19.99,34.05,27.06,14.26
3494 誠研,週報酬率 %,-6.1302,-7.7552,3.0973,1.2877,0.4237,0.4218,2.9411,-0.4081,2.0492,0.8032,-2.7889,-0.4099,-0.4116,0.8265,1.6394,-4.0324,2.941,-2.8572,-1.6807,1.282,4.6414,-4.0323,-1.2605,-5.9575,-1.8099,2.765,-2.2421,-3.6697,-0.9524,1.4423,1.8957,1.8605,-4.5662,6.6986,3.5873,-1.2987,-1.3158,-2.2222,-0.909,0,-6.8807,-1.4779,-0.2,2.2044,18.1374,-1.2448,4.6218,16.8675,-1.3746,-5.9233,-3.3334,-6.1303
3494 誠研,現股當沖比重,5.15,5.98,5.24,5.18,1.89,3.66,2.95,1.14,1.18,29.68,0,4.54,16.07,35.65,0.21,34.02,20.31,0,3.31,0.28,2.5,0.98,3.11,0.6,4.95,45.06,2.23,0.72,1.03,3.02,11.9,7.81,0,6.23,7.95,8.14,0.91,12.71,47.85,35.45,12.12,4.97,4.08,4.64,25.29,19.62,6.54,33.14,27.27,13.77,13.87,1.86
3501 維熹,週報酬率 %,-0.9574,0.3222,1.2848,4.6511,1.2122,3.3933,0.193,-2.1195,0.1968,1.1788,-0.9708,0.196,-0.3913,0.0001,-0.393,1.9724,0.1934,2.7027,-2.2555,1.7308,2.4576,-1.2914,-0.3739,-3.5648,0.9728,1.5414,-0.1897,-1.1407,1.3461,-0.1898,0.5704,-0.3781,0,0.9488,0.188,-0.3753,3.0132,-0.7312,-0.5525,-0.6,-1.2073,2.8512,2.9703,1.3462,-0.3795,0.5716,-0.947,2.2945,2.4299,14.781,2.3846,-5.9006
3501 維熹,現股當沖比重,0,1.67,0,0.98,0,0,1.25,0,1.01,0,2.9,0,1.04,0.56,1.5,1.11,0,11.1,2.13,0,3.73,2.6,1.91,3.24,0,5.44,0,2.29,0.71,0,0,4.56,0,8.93,0.91,2.95,2.18,1.42,0,1.06,0,4.75,26.86,4.97,1.54,0.96,1.51,10.61,11.81,33.17,11.91,15.2
3504 揚明光,週報酬率 %,-8.6557,0.2015,0.4024,10.8217,-2.3508,0.7407,-3.6765,-3.2443,2.564,2.3076,-0.3759,5.0944,0.1796,3.0466,-0.5217,0.3496,-0.6969,5.6142,8.8041,20.6107,-3.4177,-1.0485,7.2848,-11.1111,16.6667,-8.0952,-5.8289,4.4016,-0.7906,-0.5312,-0.534,-0.2684,-4.9798,-2.1246,-3.4731,-1.0495,3.1818,0.1468,19.3549,5.4054,-2.098,30.9523,27.2728,3.5715,0.4138,3.8462,2.7777,-4.6332,0.135,6.469,-8.481,-8.437
3504 揚明光,現股當沖比重,17.09,5.9,6.11,22.33,0,14.94,2.04,2.97,3.79,6.45,8.52,8.3,12.45,19.02,12.33,9.52,16.08,10.3,23.35,20.55,21.76,23.4,32.17,12.18,37.39,40.07,12.4,47.97,31.67,36.57,22.17,38.77,15.3,18.07,11.75,17.05,11.88,10,42.55,42.77,31.84,60.09,0,0,0,47.42,46.87,49.23,40.92,49.44,50.88,32.99
3515 華擎,週報酬率 %,1.3333,-3.5527,1.3642,0.4038,0.2681,2.0053,1.4416,-3.8759,0.4032,2.2758,0.7853,-1.1688,-0.2629,0,2.2399,4.897,0,3.4398,4.0381,-1.1414,-2.194,-3.66,0.245,-0.9779,-1.7284,2.1357,9.8401,25.196,-3.7567,8.9219,-6.8259,9.5239,1.3379,-0.495,-2.8194,0.1706,5.6218,16.6128,-2.0747,1.4124,20.4735,6.6874,5.2049,-2.5264,-8.3152,-15.7832,1.8183,0.4122,2.736,5.4593,6.0606,-2.381
3515 華擎,現股當沖比重,0,0,0,0,4,2.44,0.95,0,0,1.04,0,0,0,0,3.1,1.15,1.09,3.06,3.7,1.37,0,1.49,0,4.25,0,11.95,20.38,53.59,25.72,41.82,19.32,22.17,30.43,18.43,16.42,21.45,36.37,28.96,48.4,28.44,52.54,27.82,49.93,25.03,27.64,32.36,18.09,51.05,15.4,20.49,42.46,45.21
3518 柏騰,週報酬率 %,-1.0616,-9.8713,1.9047,4.2056,-2.2421,0,0,0,0,2.2935,-4.0358,-0.9346,-2.1227,0.4819,23.0218,-4.4834,-2.0408,-4.1667,-1.7391,0,2.8761,-3.2259,-3.7778,0.4618,-4.3678,-0.7212,-2.6634,4.4776,-4.2856,0.4975,0.495,3.4483,5,0.2268,-0.905,0.4567,-5.0001,-0.4784,-1.3929,6.5,0.939,2.3256,7.0454,8.2803,8.0392,41.198,-0.5141,14.4705,-1.0159,9.4641,-8.1249,-15.1927
3518 柏騰,現股當沖比重,2.86,6.25,9.92,16.57,0,2.63,2.33,0,6.43,6.53,0,8.09,6.25,10.5,16.7,6.83,3.75,8.4,11.72,0.92,9.56,18.86,0,0.81,5.71,1.96,1.9,17.98,3.27,4.53,3.85,12.76,2.46,7.19,8.81,2.25,4.53,6.15,7.5,5.58,0,0,8.9,10.13,9.08,35.57,0,0,30.07,31.56,15.57,27.76
3528 安馳,週報酬率 %,-1.5152,-0.3417,-0.8577,0.346,-0.5172,0.6932,-0.6884,0.1733,-0.173,3.1195,-1.3445,-0.1704,-0.3413,0.6849,1.0204,2.6936,-0.4919,0.4942,-0.4919,7.4136,2.7608,-1.194,-1.0574,-1.0688,-0.3085,1.8575,1.2158,1.5015,0.8876,-0.8798,1.7752,-0.7267,0.5856,1.4556,0.8609,-1.532,1.2539,2.0123,-0.4553,0.6097,-0.1516,8.6494,-2.3744,1.8599,2.3876,-1.2346,0.5556,-1.3811,0.1401,2.2377,1.5048,-1.3477
3528 安馳,現股當沖比重,0,0.85,3.16,0,4.71,0,0,0,0,0.6,0,0,0,7.02,0,0,0,0,0,3.87,0.66,3.72,2.4,0,0,2.57,0,3.88,5.47,1.33,0,1.95,0,0.97,0,0,0,0,1.48,0,0.98,24.02,6.47,11.38,0.8,4.15,3.03,4.27,1.67,11.01,3.18,0.87
3530 晶相光,週報酬率 %,-8.4337,-12.2807,1.31,27.184,-5.4093,-0.9845,-1.9721,1.4369,-1.4251,-1.0905,3.8548,-2.0657,0.084,-0.0839,-0.4202,1.6878,3.726,5.6164,3.015,-8.817,-1.6129,-2.377,6.9018,-0.1099,1.4311,30.2326,-4.1666,2.4845,-0.5939,21.0279,11.8785,-5.4437,15.7094,3.2799,9.5792,-0.0183,-11.6204,-2.4691,0,4.2236,-8.4612,3.7015,2.5663,-11.7155,-1.8957,-4.3477,1.5252,-2.4973,-3.5714,-2.1164,-4.3243,3.3954
3530 晶相光,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3532 台勝科,週報酬率 %,34.1654,-10.6977,4.4271,26.4339,2.9586,13.0268,9.4916,2.9411,-2.2557,0.1538,-1.8433,9.3897,-1.1445,0.4341,10.9509,53.8962,-16.8776,-3.9594,4.9682,15.3071,4.3667,-1.2553,0.4237,-13.0802,-5.8252,-6.5979,2.6491,1.0754,-3.2979,-0.6601,0.7752,-6.1538,-6.7916,-1.005,-1.7767,9.8192,4.7058,0.866,0.7857,1.2249,-1.7601,0.3359,-0.6696,0.2247,1.0089,8.768,17.8571,-8.2252,2.3585,0.9216,2.2831,-5.3572
3532 台勝科,現股當沖比重,0,0,0,46.15,25.96,45.43,42.71,37.43,39.96,24.84,29.86,44.49,21.44,19,37.85,52.61,0,0,25.53,34.87,39,36.38,47.7,31.18,33.02,26.61,38.42,46.19,40.95,31.28,39.59,26.36,55.41,28.86,35.64,41.69,26.28,40.77,37.14,22.28,37.98,32.58,25.75,32.96,36.47,34.53,47.61,31.18,32.77,37.05,46.16,32.59
3533 嘉澤,週報酬率 %,-2.4999,-2.0514,3.665,11.7425,2.1469,0.5532,8.3608,-4.5685,1.2766,2.9412,0.4081,4.1666,-1.4634,-0.495,2.9851,3.3817,-1.8692,-0.4761,-1.914,1.9513,-3.3493,-10.099,1.7621,2.8139,9.4738,12.0192,3.4334,17.0125,-2.1278,-2.1739,1.4815,-5.1094,1.1539,3.0418,-2.214,8.6793,11.1112,8.1251,3.9949,-0.8522,0.5731,8.547,-0.5248,1.0554,8.3551,-8.9157,0,-0.5291,1.8617,2.8721,-6.599,-1.3587
3533 嘉澤,現股當沖比重,0,6.39,1.55,4.73,4.63,9.61,17.99,17.44,9.32,10.8,14.74,11.53,5.91,6.41,8.23,7.78,8.94,4.49,3.65,7.28,2.11,7.36,4.16,8.48,12.46,7.36,23.38,37.09,27.65,18.5,27.9,13.38,18.45,16.47,26.65,33.75,42.38,27.63,17.17,27.87,29.08,45.32,28.74,35.71,33.8,34.16,25.46,23.18,30.49,25.91,31.39,36.42
3535 晶彩科,週報酬率 %,-2.28,-5.3334,-1.4085,0.357,9.6086,10.7143,-1.4662,5.3572,0,-1.6949,-2.2989,4.1176,0.8475,-1.4006,-5.1137,1.1976,14.2013,5.4404,-14.9878,6.6474,-3.252,-18.7674,4.4828,-5.6106,3.4965,-0.6756,-4.7619,-6.0715,-0.7605,-2.2989,10.9804,-2.4735,-5.4348,0,-0.3831,1.5385,4.1667,0.3637,-2.5363,2.2304,-8,-6.7193,4.2372,1.2194,-2.008,2.459,-3.5999,-0.83,1.6737,0.4115,-2.459,4.6218
3535 晶彩科,現股當沖比重,12.08,8.37,8.77,5.76,18.87,11.47,9.96,21.41,12.61,14.79,2.4,4.79,18.18,3.81,4.87,1.12,12.2,16.02,15.3,21.07,8.17,12.82,22.43,10.63,4.63,8.21,12.94,12.64,22.35,20.34,50.69,9.01,22.46,8.36,3.84,10.02,5.61,41.1,2.89,44.45,4.79,9.06,10.56,7.58,55,17.47,8.62,4.72,14.44,14.96,3.39,23.59
3536 誠創,週報酬率 %,7.5472,8.1872,-5.4055,3.7141,0.5509,-0.0001,-0.274,-2.1979,-1.4045,3.1339,-2.2098,-0.2825,7.3654,5.5409,0.75,2.4814,-2.1792,8.9109,6.591,-5.3305,-2.7027,11.574,-2.2822,1.6985,0.6263,-4.1495,-1.5151,-4.8352,6.6975,-4.1126,1.1288,-4.0179,-0.4651,-2.5701,-0.9592,-2.1792,7.1782,-0.9239,0.2331,1.628,-2.5172,5.1643,-4.0178,-2.087,-2.8986,2.985,-2.657,1.737,-0.7317,-0.9828,-2.2331,-3.2995
3536 誠創,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.85,63.47,84.67,81.39,76.37,78.15
3545 敦泰,週報酬率 %,5.0445,-3.8135,1.6153,1.7341,-2.2726,1.5987,-4.0056,-0.4471,5.3892,-0.9945,1.2913,2.5495,-0.1382,2.9046,-4.4355,18.7061,-1.0663,-0.3593,0.9615,3.4524,-5.4086,-1.5815,4.45,-8.994,1.3005,-4.2362,-9.9195,-6.5476,2.2292,-1.5576,10.2849,2.152,-3.2303,-1.8868,3.1065,6.8867,5.6376,3.6849,-4.5343,4.3646,-4.428,5.2794,1.7391,0.6106,2.4272,-5.3318,-6.6332,-3.217,-0.4156,-3.8943,0.2894,-5.4834
3545 敦泰,現股當沖比重,32.4,15.16,19.45,26.69,19.86,10.79,7.98,17.27,16.84,4.79,11.33,7.93,8.29,6.92,7.75,16.98,8.3,19.42,15.45,14.7,11.52,15.4,17.45,8.09,9.98,13.72,9.73,14.85,16.2,9.47,25.34,17.8,14.09,9.08,19.09,30.27,24.45,18.55,21.24,14.39,15.13,15.08,30.99,16.45,26.08,17.73,24.29,19.13,10.9,15.38,22.66,17.41
3550 聯穎,週報酬率 %,0.3106,-3.7152,-1.6077,-3.9215,3.4014,5.2633,2.5,-4.8781,-4.8077,2.6936,-0.6557,1.6503,-1.2988,0.3289,8.1967,1.515,6.5671,-6.4426,2.3952,6.4328,1.0988,-1.087,3.2967,-3.1914,1.9231,-0.8087,-0.5434,-3.552,-2.5496,2.0348,1.7094,-1.9608,-1.1428,0.289,0.2882,3.4482,2.2223,-3.7284,-1.2307,0.9345,-2.4692,-0.633,2.2293,-0.6231,-0.0001,2.1944,-1.227,-2.7951,0.9584,0.3164,0.9464,0.625
3550 聯穎,現股當沖比重,0,0,3.92,5.45,1.67,8.02,0,13.24,0,2.74,0,0,0,0,7.84,0,9.33,0.93,6.25,4.47,0.25,0.75,8.84,6.83,12.59,0,2.11,10.77,0,4,0,0,0,0,0,9.09,16.66,0.88,3.23,4.26,4.17,1.03,5.19,1.28,27.27,9.25,14.43,0,3.5,1.09,1.69,50.07
3557 嘉威,週報酬率 %,-8.2734,-7.8431,2.1277,0,9.7112,-12.144,-2.7304,7.8948,-2.1139,-1.1627,2.0167,-1.318,-1.1686,-2.196,3.6269,-1.1666,0.3373,-1.8488,6.1644,-10.484,0.0001,0.7207,-0.5366,-3.4172,-1.4898,0.189,-8.1132,2.0534,-1.8108,3.0738,0.5964,0.593,-0.3929,-0.5917,0,0.5951,-0.9862,-0.996,-1.0061,0.4065,-2.0242,-0.2066,1.4492,44.2856,-13.72,-2.295,-4.0269,16.2587,0,0,-6.6502,0.4348
3557 嘉威,現股當沖比重,0,0,0,0,0,0.73,3.17,11.29,1.5,0,4.81,10.25,0,7.37,5.53,0,6.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3563 牧德,週報酬率 %,-3.2414,0.5025,-1,0.1684,1.3446,0.0001,1.9901,-1.3009,0.3295,-3.7766,-1.3653,1.038,0.685,4.7619,6.656,20.548,1.0102,1.2499,0.3704,3.9359,-0.9467,-1.6725,-0.243,-5.2376,4.4987,4.428,7.185,3.0769,-0.1066,15.795,5.5299,3.4934,-2.1097,-2.1553,8.8106,6.8826,6.8182,18.718,8.3077,-1.7046,-10.4046,-0.645,0.6493,8.387,-5.3572,-2.2013,0.3216,-3.5256,4.3189,1.9109,-1.8749,0.6369
3563 牧德,現股當沖比重,0.68,4.91,1.58,0,0,0.86,13.09,0,2.12,1.88,1.92,0,3.8,1.38,0.72,7.45,6.79,9.59,4.45,12.78,2.71,4.1,6.29,9.08,11.32,29.74,27.93,25.2,8.88,35.92,49.84,33.91,16.8,10.27,20.95,42.19,11.62,55.63,39.95,32.5,29.86,37.21,26.4,39.55,28.57,27.69,24.65,20.65,19.49,22.27,15.17,16.89
3576 聯合再生,週報酬率 %,-3.1056,-6.4102,0.0001,0,1.0274,2.3729,-1.9868,-1.3513,3.4246,1.9868,-1.948,3.9735,1.5924,2.1943,-4.6012,0.9647,-0.9554,0.3215,-3.2051,2.649,-5.8064,4.4521,-0.3279,-6.9079,-4.5936,4.0741,-2.1353,-1.4545,0,-0.738,3.3458,1.4388,3.9008,1.3652,-1.6834,-1.0275,-2.4222,-0.7092,0.3571,-0.7117,-5.3763,-1.1364,2.682,2.2388,2.5548,2.847,-2.0761,9.5407,1.6129,-0.3174,1.2739,0.3145
3576 聯合再生,現股當沖比重,5.85,5.46,7.01,5.73,4.31,6.08,5.87,5.52,12.16,1.82,4.75,6.93,5.27,10.52,3.92,4.5,2.19,8.3,4.93,26.69,6.62,6.26,12.75,1.7,3.55,11.85,8.03,43.35,14.51,5.21,18.12,23.57,30.23,31.05,8.67,8.44,5.97,22.68,30.19,7.13,6.91,12.56,5.96,13.36,12.76,10.14,14.84,33.14,23.79,12.52,16.25,28.35
3583 辛耘,週報酬率 %,-4.2833,-4.8193,2.17,7.2566,-4.4555,0.5181,-0.6872,-0.519,4.1738,-1.5025,-0.5086,0.3408,-0.8489,0.5137,-0.1704,-0.1707,0.8548,-0.8475,-3.0769,2.469,-0.8606,-0.3472,-1.7422,-4.078,-0.1849,-0.1852,0,3.1541,0.7193,0.3572,3.9145,-0.1712,-4.8027,-1.982,16.1765,0.4747,3.4964,1.0989,-3.5714,2.5766,-2.5117,-0.1611,3.2257,-1.5625,-0.9524,2.4038,4.5383,3.1436,10.3047,3.6843,4.1879,-3.7759
3583 辛耘,現股當沖比重,1.35,11.11,0,7.14,7.12,2.63,0.85,0,3.14,6,5.56,2.44,5.24,2.9,5.44,4.22,8.96,0,1.35,0,1.89,0,1.82,0,2.74,0,2.3,1.64,0,0,7.7,0,2.94,10.03,20.4,4.11,22.13,6.18,1.72,9.3,2.44,3.15,16.96,1.75,11.36,8.33,10.66,27.32,31.9,24.08,28.26,20.58
3588 通嘉,週報酬率 %,-7.0271,-8.8662,1.5949,8.4773,-3.1838,2.8399,6.3953,-6.8307,6.745,-2.7473,-5.6497,6.5868,-0.0001,-2.2472,-1.724,3.5087,0.7062,-1.2623,-5.5398,-0.6015,-0.4538,-3.3435,0,-4.0881,0.0001,1.6392,3.2258,-6.4061,-3.0051,2.0654,2.0236,-2.1487,-1.3513,0.3425,-1.7065,-0.5208,-1.9198,2.847,-1.0381,5.5944,-3.9735,-4.2098,3.232,9.0241,1.6892,-4.1528,-1.9064,-2.6502,0.9073,-1.6187,-1.6455,25.0928
3588 通嘉,現股當沖比重,13.54,7.17,8.95,11.92,3.76,9.36,21.08,9.15,16.79,4.7,2.74,18.14,6.97,2.39,4.02,2.24,1.68,0.94,3.82,0,0,1.63,0,0.73,3.02,6.02,48.25,6.3,10.51,6.44,6.32,9.52,2.17,0,3.55,7.98,3.52,2.08,2.99,20.11,1.04,14.41,9.16,25.49,18.9,10.14,8.86,8.62,1.65,1.09,3.92,32.9
3591 艾笛森,週報酬率 %,0,-3.7174,3.4749,-0.3731,-1.4982,3.8022,1.4651,-4.3321,0.3774,9.7743,-1.7122,-0.6969,0.351,3.4965,14.1892,19.2306,-5.2109,-3.6649,-5.9784,7.2255,0.2695,-3.2257,0.2778,-9.6953,-1.227,1.8633,-3.0487,-6.2893,-1.3422,-0.0001,3.0612,-3.9604,-0.3435,-1.724,-0.7019,-1.0601,2.1428,-3.1468,-0.361,0.7247,-2.1584,-1.1029,5.2044,1.4133,3.8327,1.6778,-4.9506,2.4306,1.6949,-2,9.1837,-2.1806
3591 艾笛森,現股當沖比重,5.37,2.98,2.47,2.21,2.94,1.36,0.98,12.95,4.14,16.78,0.88,3.77,0.74,2.7,10.68,13.93,7.8,2.54,6.04,22.69,4.46,5.75,6.69,8.19,3.88,4.54,7.61,8.65,6.23,6.81,5.87,2.98,65.28,3.98,0.75,0,4.34,6.52,2.29,12.01,18.77,17.37,12.35,11.72,7.65,22.48,0.84,3.45,0,4.2,15.68,4.28
3593 力銘,週報酬率 %,-3.4482,-3.7142,-1.7806,0.7553,-4.1979,1.4084,-1.3889,-0.7825,4.8897,7.9698,-1.3928,1.4126,0.6963,6.5007,10.5195,1.0577,0,3.2558,3.2658,-5.3436,14.0552,-0.303,-3.7487,10,-0.4785,0.0001,0.4808,-3.8278,1.4925,0.9804,0.9708,-1.4423,0,0.4878,0.4854,-1.9323,-0.4927,-9.802,-4.1712,1.4891,-0.79,5.2331,-0.5405,34.7825,-6.8548,19.9133,14.8015,-20.7547,7.1429,10,-5.0505,-4.2554
