證券代碼,Data Field,2015/7/3,2015/7/9,2015/7/17,2015/7/24,2015/7/31,2015/8/7,2015/8/14,2015/8/21,2015/8/28,2015/9/4,2015/9/11,2015/9/18,2015/9/25,2015/10/2,2015/10/8,2015/10/16,2015/10/23,2015/10/30,2015/11/6,2015/11/13,2015/11/20,2015/11/27,2015/12/4,2015/12/11,2015/12/18,2015/12/25,2015/12/31,2016/1/8,2016/1/15,2016/1/22,2016/1/30,2016/2/3,2016/2/19,2016/2/26,2016/3/4,2016/3/11,2016/3/18,2016/3/25,2016/4/1,2016/4/8,2016/4/15,2016/4/22,2016/4/29,2016/5/6,2016/5/13,2016/5/20,2016/5/27,2016/6/4,2016/6/8,2016/6/17,2016/6/24,2016/7/1,2016/7/7,2016/7/15,2016/7/22,2016/7/29,2016/8/5,2016/8/12,2016/8/19,2016/8/26
4924 欣厚-KY,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.15,0,17.21,4.19,2.19,0,0,0,0,16.61,0,0,4.35,1.99,0,0,30.95,0,2.01,8.72,14.75,9.8,8.33,6.52,15.87,4.35,5.34,0,0
4931 新盛力,週報酬率 %,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4931 新盛力,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4933 友輝,週報酬率 %,-3.2257,-8.0001,2.8985,-8.2747,-7.1017,3.3058,-4.7999,-11.7648,4.2857,7.306,0.474,7.8704,12.6609,-0.1905,-3.626,4.1584,-2.6616,-1.3672,4.1584,-7.7947,10.9279,-3.7175,-0.3862,-10.4651,2.1645,1.4831,0,-8.3508,-4.1002,-0.475,3.1028,0.463,4.1475,1.7699,2.174,3.6171,-4.1067,-0.2141,16.3089,-6.0885,-6.8762,-4.2195,-2.2027,-2.4775,-5.3118,-0.9757,6.4039,-0.6944,-1.6317,-3.7915,7.3892,4.1284,1.9825,0.216,-0.8622,-0.2175,-0.8714,4.1758,-0.4219,0.6591
4933 友輝,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.58,0,1.23,0,0,12.37,12.99,2.61,0.52,0,0,3.99,6.98,2.13,15.87,3.49,0,2.98,13.97,7.27,10.44,4.71,0,8.22,4.19,3,2.63
4939 亞電,週報酬率 %,4.7956,-1.3274,-5.8296,-7.9047,-2.3785,-5.4027,-0.7839,-18.7359,11.8055,-3.354,7.5836,0.7168,-3.6774,-0.4926,1.3615,10.5006,5.1933,-8.1933,1.0297,-13.4767,7.8534,-5.3399,6.5385,-4.9339,0.7594,-1.3818,-0.6369,-2.4359,-8.2786,-0.7164,8.2252,10.6666,-6.506,-7.0876,2.7739,1.6195,-2.3905,0.9524,-2.2911,0.2758,-0.8253,-1.8031,-3.6724,-6.7449,-11.0062,-0.7067,16.9038,3.1963,1.0324,-1.6059,-5.6381,-3.3019,7.3171,-0.9091,-2.1407,-3.5938,2.7553,-0.6309,-1.2698,0.9647
4939 亞電,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31,0,0,0,3.96,2.88,8.31,1.85,0,0,3.85,10.01,10,1.7,17.86,0.5,20.74,11.59,0,11.84,7.31,11.61,3.07,1.57,0.97,16.65,1.96,2.98,0
4944 兆遠,週報酬率 %,-7.196,-12.2995,4.2683,-11.1111,-17.3825,-8.032,3.0568,-19.1526,3.1447,9.7561,1.3888,13.6986,-10.4418,1.7937,-2.6433,9.0497,11.2034,-4.1045,6.2256,-10.2564,-2.0409,-2.9166,12.4465,-8.7786,2.0921,0,-1.2295,-5.8092,-11.4538,5.4727,-0.9434,-1.4286,4.3478,0.9259,4.1286,0.4404,-10.0878,-6.6342,-1.5673,-6.5818,1.9318,1.4492,-4.2858,-11.9403,-16.558,7.1875,10.6415,-2.8985,-4.3419,-2.695,3.7901,4.6348,2.8188,-1.1749,8.0582,-7.3349,3.1662,-8.5677,-1.1189,1.273
4944 兆遠,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29,7.28,7.46,2.31,4.78,0.57,1.4,4.48,1.47,1.88,2.73,0.65,6.12,4.77,5.57,4,0.87,8.45,5.18,6.34,7.19,10.09,2.38,13.1,2.24,12.55,8.25,3.59,8.97
4946 辣椒,週報酬率 %,3.8182,-8.9316,-0.9615,-15.8253,-9.3426,-15.9034,8.9259,-18.3334,12.2449,-2.4243,7.1429,2.029,-5.9661,0.6043,-1.952,22.971,11.7061,-7.1349,4.8018,-14.3185,1.0695,-8.598,8.9724,0.3983,5.82,-0.125,-7.5094,-6.36,-10.4046,11.2905,-1.7391,-2.9498,-1.6718,0.7729,1.8405,8.5845,12.3439,-10.4938,-0.2758,3.1812,-10.1877,-1.9403,-5.3274,-3.3763,-10.9816,3.9252,9.1727,5.107,0,-0.3134,-6.1322,5.5277,-3.492,-0.9869,5.1495,-3.3176,24.5098,2.3623,-7.4358,-2.4931
4946 辣椒,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4947 昂寶-KY,週報酬率 %,1.8816,-11.3457,4.4642,-5.1282,-7.5075,-23.7013,12.3186,-3.252,6.7229,5.9055,10.409,-1.6834,-2.7396,9.8592,8.3334,-5.9172,3.7736,3.3333,8.7976,15.0944,4.4497,0.6727,5.7907,-10.7369,4.2453,-6.1087,5.5422,12.7854,-11.5385,-1.1442,12.7315,-11.9097,1.8649,-4.1191,0.2386,-1.1905,0.7228,-9.5694,-3.7038,-4.3956,-1.1494,-2.907,2.0958,8.5045,-5.4054,2.8571,10.5555,6.7839,-0.706,2.3696,-3.0093,3.1028,4.3982,9.9779,-0.6048,1.217,-3.006,1.0332,2.086,4.4336
4947 昂寶-KY,現股當沖比重,10.03,11.7,5.76,4.83,4.34,16.59,0,4.72,14.15,16.95,20.48,10.26,10.66,10.79,11.18,8.65,13.6,21.15,18.96,24.33,12.29,21.66,21.66,20.98,19.73,13.85,25.1,23.23,22.16,16.53,21.51,24.79,20.92,15.33,12.74,9.47,7.75,20.56,9.36,6.25,16.22,5,3.23,12.13,23.75,23.67,15.31,19.17,16.05,23.81,19.08,12.04,19.29,22.64,14.24,14.59,13.04,15.25,11.76,19.59
4950 牧東,週報酬率 %,-1.5284,-5.3215,0.4683,-8.1585,1.0152,-18.5929,35.1852,-2.0547,-3.7296,-3.3898,-0.7519,-0.5051,-1.0152,1.7948,0.7556,-0.4999,-4.5227,1.4776,1.6043,0.7894,-5.2219,3.3057,0.8,-2.9099,0.545,-1.626,-1.6529,-30.5322,12.5001,16.8459,10.4296,-2.7778,-12.5714,20.9151,-0.2702,-2.4391,-3.6112,-17.291,0.6968,-7.6124,5.2434,0,3.5588,4.811,0,19.0164,-3.8568,-9.742,0.3175,-5.0633,0.0001,3.3333,-3.2258,1.3333,0.6579,-4.5752,7.0658,24.1722,-7.4667,-5.4756
4950 牧東,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4953 緯軟,週報酬率 %,-0.7353,-6.3704,0.791,-10.0472,-5.5846,-6.2847,0.3944,-11.9843,1.4854,4.369,11.628,2.4999,-5.691,2.3708,0.2105,3.3614,0.4066,0.4049,3.8307,-12.6214,-2,-2.2675,-0.0001,-6.0325,5.1851,0.4694,-1.6355,-3.3254,-7.1252,-0.5292,5.3191,-2.2727,6.46,3.6408,3.0444,4.7726,-4.3385,-3.4013,-6.1033,-1.75,2.2901,3.7315,-2.1582,-5.1471,-4.6512,0.2711,6.7568,-3.5442,1.8373,3.0928,-3.25,1.292,11.4796,0.6866,-0.9091,0.2293,1.6017,-0.4504,0.905,-0.2242
4953 緯軟,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75,1.89,3.49,2.84,7.33,5.43,0,2.04,6.37,0,0,5.56,8.69,0,5.55,0,0,1.96,0,4.8,0.64,7.33,0,0.81,0,0,15.37
4966 譜瑞-KY,週報酬率 %,4.3717,-8.6387,-1.7192,-10.6414,-13.3769,-14.8776,5.531,-17.1907,15.872,3.5875,16.2336,-2.2346,-8.9524,5.8577,1.5809,2.7238,-1.8938,-3.0887,0,-4.9801,-2.7254,-1.2931,6.9868,-10.6122,7.0776,-3.6247,-2.4337,-4.7621,6.6667,0.4465,20,3.5185,8.0501,1.8213,-2.9268,8.8777,-1.8461,-2.0377,2.4,6.25,2.2059,-2.7338,-11.2426,5,-4.6031,2.163,3.4203,-0.6299,1.4263,-1.7188,-4.6105,1.6666,-3.6065,4.7619,-1.1364,-7.0607,5.1238,-0.3362,2.5295,2.9759
4966 譜瑞-KY,現股當沖比重,14.58,17.36,10.71,13.73,13.87,22.38,27.93,13.22,27.89,29.5,32.55,24.14,23.43,15.41,25.51,16.52,26.75,20.2,11.24,27.95,12.71,23.53,20.75,12.12,18.07,13.11,9.17,11.63,19.2,18.4,19.07,19.01,19.38,23.95,16.35,21.35,21.93,26.46,21.88,26.63,34.14,7.88,26.99,27.66,28.3,29.42,22.55,34.57,13.83,17.97,14.51,13.16,17.37,19.26,9.76,13.49,10.59,9.59,4.12,6.73
4971 IET-KY,週報酬率 %,10.7307,-3.0928,2.4468,-7.5803,-3.8201,-6.4252,8.6142,-9.0805,3.4133,3.3007,7.8128,27.0903,2.1929,9.4421,2.3529,-14.5594,-4.4843,7.9812,4.3478,-10.8333,2.8037,6.8183,1.2766,-10.5043,14.0844,5.3498,1.5625,-1.5384,-14.8438,7.7982,4.2553,-2.0407,17.9167,-1.4135,-2.8674,5.9041,-4.5296,-2.1898,-0.7462,6.391,-1.7669,0.7194,-5.3572,-4.9057,-21.2699,-3.8307,10.0628,-0.9525,5.7691,-2.7273,-7.1962,3.726,2.9126,-4.717,13.381,4.6729,-3.1249,-2.765,2.8436,-2.3042
4971 IET-KY,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,22.95,0,0,14.63,15.94,19.94,16.69,14.2,14.29,16.1,10.5,23.15,17.72,17.39,25.41,14.19,21.18,12.02,11.28,18.89,17.24,9.93,15.37,15.56,11.92,19.13,16.53,13.36,21.07,11.99,24.05,30.02,18.84,16.22,10.03,23.5,12,15.07,12.8,11.54,11.4,11.36,5.85,18.06,17.65,8.93,9.19
4972 湯石照明,週報酬率 %,-0.9332,-5.6527,5.6679,-4.0935,2.4391,-1.4882,4.2295,-1.3044,-0.2938,4.4182,-0.141,4.5198,-2.7027,-0.6945,0.4196,0.6964,7.0539,0.646,0.385,-2.9411,0.3952,0.0001,-1.1811,-7.0386,1.5713,-0.7032,1.2747,-2.0978,-1.8571,2.9111,1.2728,-0.2793,4.2016,4.0321,8.0103,-0.7176,1.2049,1.0716,0.3532,-0.0001,1.0564,-1.9745,1.5403,-0.2334,-1.9883,0.1194,2.503,0.9302,-1.2673,-1.9836,-0.4762,0.957,-3.7915,1.9705,2.2947,2.4369,-1.5076,-1.5307,-0.5181,0.7813
4972 湯石照明,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.88,11.89,0.76,0.52,2.04,0,0,5.52,8.32,6.79,1.37,0,0,9.33,0,0,0,0,0,0,0,15.29,0,0.61,0,0,0
4973 廣穎,週報酬率 %,-0.2546,-7.1429,2.1977,-4.8387,-11.2995,-7.9617,6.5744,-1.948,2.649,3.439,1.3793,15.9863,10.264,-0.7979,-2.9491,-3.8674,-0.2873,-6.0518,1.2269,-2.1213,2.1672,-1.2122,1.2271,1.2122,1.7964,-2.9412,2.7273,-5.0148,-7.764,-3.7037,0.3497,-3.4843,9.0252,0.6623,0.9868,3.9087,0,10.9717,-2.2599,-1.7341,2.3529,-3.4483,-2.0834,1.5197,6.8862,-4.2018,34.5032,-0.6522,8.7528,-6.8411,-0.648,2.1739,-0.2128,-4.2643,1.7816,4.8141,4.3841,6.0001,1.1321,-2.6595
4973 廣穎,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.32,0,2.43,0,0,0,10.44,2.67,0,0.97,1.85,0,1.45,9.88,0,21.21,4.18,19.68,8.04,15.08,5.65,5.96,2.72,9.07,12.51,12.89,17.44,19.71,5.58
4974 亞泰,週報酬率 %,-0.1081,-11.6883,4.902,-6.7332,1.2032,0.2642,2.3715,-9.009,1.8388,4.8611,0.3975,1.0553,-3.0026,2.961,-1.6994,3.7234,-0.5128,8.2474,-0.238,-4.5347,2.5,-2.683,2.5063,-10.758,1.0959,0.9485,-0.4028,-1.4825,-3.6936,2.6989,5.1175,-2.1052,-3.0914,-0.2774,3.4771,-4.3011,0.281,0.2802,-1.3966,-2.1246,-4.4863,-0.1515,-2.2762,-6.6771,-10.1498,1.2965,2.7422,11.9217,-5.4054,-1.5126,1.024,4.3918,5.5016,-1.6871,3.5881,7.0376,2.5994,-1.0433,1.2048,2.9763
4974 亞泰,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.68,2.61,4.17,0,0,0,4.17,0,9.21,0,0.86,1.05,0,1.78,0,0,28.54,1.41,0,0.77,0,2.58,0,0,13.11,2.62,4.21,0.99,6.58
4979 華星光,週報酬率 %,-3.7961,-10.3721,4.6539,-18.9903,-4.8962,-6.2403,19.1348,0.1188,-6.0652,3.4768,2.24,14.3975,-4.3776,14.4492,-1.375,1.3941,6.375,7.2855,1.5333,-9.1693,-2.9692,-4.0391,1.2755,-5.2897,2.6596,-2.202,0.7947,5.5191,-12.3288,4.6876,1.3568,-1.3387,6.3772,0,-0.5101,3.2052,-1.8633,-5.6962,-4.5637,-3.7974,-9.9415,-3.7337,-4.3845,-0.1763,-14.6644,-0.6212,11.0417,3.1894,-2.3637,1.4898,-6.8146,2.5,-3.9634,3.492,-2.7606,-3.3648,6.2024,-15.5738,-5.3399,-0.3847
4979 華星光,現股當沖比重,10.46,18.85,13.68,19.52,17.66,20.03,30.12,15.49,24.09,26.42,22.52,26.3,0,0,17.68,19.7,24.39,22.17,13.94,23.62,15.09,19.35,10.3,16.8,14.7,20.01,14.59,15.63,13.69,15.9,16.55,6.24,14.85,11.24,8.26,11.32,19.03,8.07,7.55,9.68,13.8,15.37,10.75,11.16,16.65,14.64,16.85,15.49,6.88,11.52,10.96,13.07,8.88,10.27,12.66,12.33,8.66,11.96,16.32,9.47
4987 科誠,週報酬率 %,1.0576,-2.5582,0.8354,-3.0769,-4.3944,-2.8572,4.2648,-11.2835,8.1081,-3.6765,3.8168,0.2942,-0.4399,2.0619,-0.4329,-5.3624,4.1348,8.8236,14.1892,-4.7337,3.9752,-0.8362,-5.4215,-8.2803,-2.6388,0.5706,-2.695,-4.9563,-4.1411,0.8,3.3334,2.3042,7.3575,-4.895,1.4707,-1.5943,0.1472,0.1471,-0.2937,-2.5037,-3.6254,-3.9184,-2.61,-1.1725,-3.3898,-0.0001,0.351,1.3987,-1.2069,-1.9198,-1.4235,3.9711,0.1736,2.2531,-1.8644,0.1728,2.069,-2.5337,2.0797,-4.2205
4987 科誠,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4991 環宇-KY,週報酬率 %,9.4009,-9.7744,-2.976,-21.8406,4.8665,-2.6947,5.6922,-6.6957,1.5967,3.1896,19.2727,-1.3721,-4.3277,15.6705,2.095,6.7031,-5.7693,2.9932,6.605,-11.4002,2.7972,-5.8503,6.3584,-7.0652,15.2046,-7.8681,3.4435,-0.9321,-6.8548,3.6075,8.6351,0.2565,2.5576,-3.8652,16.8612,7.6581,-8.2474,3.3708,0.0001,2.3912,-3.0785,-1.4237,-2.4444,1.9362,1.6759,0.8792,4.1394,0.2091,-1.4614,-2.4363,-3.6916,-0.7893,4.2047,-4.0349,-3.0681,2.1101,-4.1331,-6.5869,1.923,-1.8868
4991 環宇-KY,現股當沖比重,10.92,20.76,3.72,10.48,11.45,14.73,11.08,5.55,9.85,11.61,21.73,7.49,8.41,19.79,10.14,13.38,19.03,11.25,8.86,18.47,9.95,10.47,12.56,4.11,18.5,5.73,7.04,12.38,7.57,10.06,12.87,16.72,14.03,4.55,19.01,14.05,11.22,17.49,13.18,11.53,2.56,2.64,2.64,11.23,8.45,3.85,3.06,15.11,1.29,0.26,2.98,0.29,1.72,1.14,10.51,6.12,5.89,8.62,0.51,4.26
4995 晶達,週報酬率 %,-0.6076,4.6455,4.6729,-0.1584,-4.7961,-8.4383,1.7882,-0.2703,0,11.1112,-3.6585,3.4177,-6.1199,-0.1304,-0.3916,8.6501,-2.6538,-0.3717,-1.6169,-3.4134,3.1413,-0.1269,-2.6683,-1.4361,2.2516,5.9585,-3.4229,-5.6962,-1.4765,-0.8174,6.4561,1.9355,-0.2532,0.6344,-1.6393,9.359,-3.1653,-1.6949,0.4926,0.9803,-3.3981,1.3819,-2.4783,-3.8119,1.4532,-3.9062,-2.439,-1.8055,-0.9901,-0.2857,-3.1519,4.1419,2.1876,-1.3453,-0.606,-1.5243,1.8576,-3.6475,-0.6309,-2.0635
4995 晶達,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.87,5.26,0,0,1.16,0,0,16.67,0,0,2.17,0,3.57,4,0,5,0,0,0,0,5,5.56,10.3,0,0
5009 榮剛,週報酬率 %,-4.2154,-6.1124,1.11,-4.8386,-8.7571,-5.8824,4.9342,-5.6426,3.6545,-0.641,7.0968,1.506,0.8902,-0.5882,-2.071,4.2297,2.3189,-2.2663,-0.2899,-2.0349,4.1542,1.7094,-1.9609,-4.0001,2.3809,3.1977,1.1268,-5.2925,-2.3529,-0.0001,2.4096,-1.7646,6.8862,2.521,0.8196,1.8971,-3.1916,-1.0989,-0.5555,0.5587,2.7777,-2.7027,-1.9444,-3.966,-8.5545,2.5807,0.9434,0.6231,0.9288,-1.5337,1.5576,1.5338,0.3021,3.6144,0.2907,0.8573,0.3096,1.5431,0.912,0.3012
5009 榮剛,現股當沖比重,1.91,8.64,3.69,5.94,5.87,7.76,9.18,1.8,4.64,0.86,4.95,5.06,5.47,2.84,3.33,7.45,5.33,4.62,1.19,1.68,16.59,8.58,0.07,5.07,1.81,5.64,17.17,1.28,0.42,2.34,0.71,0.51,4.24,6.44,2.02,6.08,2.33,1.23,0.63,1.75,11.77,7.14,1.33,4.69,1.61,9.14,4.55,3.44,0.35,0.8,1.04,2.54,1.33,2.68,0.32,0.59,0,0.13,1.05,0.47
5011 久陽,週報酬率 %,2.439,-4.365,1.2447,-2.4591,-2.9411,-0.6493,-6.1002,0.4641,1.1547,-0.6849,4.3678,0.2203,1.7582,0,0.432,16.9893,-2.7343,1.6063,-0.3953,-0.1985,-0.3977,0.3993,-1.3917,0.2016,-0.4025,-3.0303,2.9167,-7.2874,3.4935,0.633,-1.0483,-1.0594,0.4283,10.4478,-2.3167,0.1975,-0.7889,-2.5845,5.7143,-3.668,-2.8057,-7.6289,0.0706,0.4515,-0.2246,-1.8018,-3.6697,-5.4762,-0.5038,-4.8101,-0.2658,4,1.282,2.6912,-2.0254,-1.2919,0.7853,0.2598,2.8498,-0.7556
5011 久陽,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,16.67,12.5,0,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,5.88
5013 強新,週報酬率 %,1.2469,-4.926,-0.518,-3.9062,-6.2331,-1.7341,-5.3909,-0.3774,5.903,0.0001,4.918,-3.1251,-3.2259,1.0001,2.3103,0,0.6452,0.6409,-0.9554,0.9646,0.6369,1.5822,0.3115,-0.3105,1.5577,4.6013,-0.2933,-1.4705,-0.2985,0.2994,-0.2985,0,1.497,5.3097,1.9608,-5.4946,2.6163,-1.983,1.7341,3.1251,2.2039,-4.0432,1.9663,4.6832,3.6841,2.0305,0.4975,5.1982,-4.0001,1.4706,2.174,8.9835,0.6508,8.4053,1.3917,3.9217,0.1887,-1.6948,-2.2988,0.6411
5013 強新,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.36,0,0.65,0,0,0,4.99,0,0,2.29,0,2.49,2.03,0,0.26,0,0,0,0,1.24,1.35,5.35,3.12,0.54,0.98,0.37,0,0.8,0
5014 建錩,週報酬率 %,-2.4027,-5.2756,-1.3614,-4.266,-9.9607,0.8732,5.7719,-4.7748,6.2892,0.144,4.3165,1.5173,7.2011,3.929,0.7317,4.6004,-2.0834,-3.7825,-5.1598,-1.1658,-8.7812,1.1494,-1.8466,-3.1838,4.1853,0.4304,-2.8571,-3.0881,0.7586,2.2591,1.4726,-0.2902,3.348,1.6901,1.1081,1.5068,-1.2145,-2.5957,-2.5245,0.8633,-2.7104,4.3989,0.5618,-0.6983,-4.9228,-0.8877,0.8956,1.6273,-1.7467,1.4814,1.1679,-0.1443,5.4914,6.4384,1.0297,-1.7835,-2.594,0.9321,-5.8048,-4.2016
5014 建錩,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0,2.41,0.59,2.88,2.17,6.69,8.08,8.22,7.63,4.85,2.51,0,6.82,3.4,0.93,0,2.38,1.2,0,2.67,1.56,3.11,14.54,4.64,26.04,8.94,2.34,0
5015 華祺,週報酬率 %,2.3365,-8.6757,-1.8509,-14.9701,-2.4648,-2.527,3.3334,-4.301,1.8727,-1.1029,5.2045,3.5336,-3.0717,0.7042,2.7972,8.8436,0,3.75,6.0241,0.5682,-1.4125,-3.1519,-0.5917,-3.5714,0.0001,4.9383,-0.8823,0,-1.4837,0,3.6144,0,3.4884,4.4944,6.9892,4.2713,5.3012,9.8398,-8.5417,2.7335,7.0953,1.2422,-2.2496,-2.092,-4.4872,0.2237,1.7856,2.193,1.7166,0.8439,-0.8368,3.3569,1.9999,1.5251,0,3.0044,1.4583,7.1868,-1.341,-1.165
5015 華祺,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06,1.79,2.39,0,11.34,3.38,5.54,11.46,6.36,0.48,7.96,3.87,0,0,0,2.75,1.63,0.74,0,0,1.18,0,4.48,2.85,4.51,0.87,0
5016 松和,週報酬率 %,4.3659,-2.5896,1.4316,-1.6129,0.4099,-0.8164,-5.5556,-12.4183,14.428,1.3045,-0.8583,2.5975,-1.0549,-1.4925,-3.0303,3.7946,2.7957,0.4185,-2.0833,1.7022,-0.0001,0.8369,-1.0374,-0.6288,0.8438,-0.2093,2.935,-2.444,-2.0877,1.919,2.0921,-1.0246,1.0352,-2.0491,0.4184,0.625,-0.621,3.3334,-3.2258,1.4583,0.2054,0.4099,-0.4082,-1.6393,1.0418,-1.031,-0.2083,0.4175,0.6237,0.6199,-1.2854,3.72,-1.2657,1.2821,1.0549,10.6471,-0.3774,0.7576,0.5639,-3.1775
5016 松和,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22,0,0
5102 富強,週報酬率 %,-0.3414,-0.685,4.5333,0.0001,0.6921,-1.3746,0.6968,-3.4602,-0.7168,0.361,2.8776,0,-2.0979,3.2142,-0.346,-0.6945,0.3498,0.3485,-0.3471,-0.6969,1.0526,0.3472,-0.346,-2.0833,0.7092,1.0564,1.3937,-3.4364,-1.0676,-0.3597,4.693,-3.4484,0.7142,4.9645,-2.3648,-1.0381,-1.3986,0.7093,2.1127,-3.7931,1.7921,0.3521,3.1579,-2.7211,-0.6993,-0.3521,-0.3533,0.3545,0.7067,-1.0526,0.3546,1.0601,-2.0979,2.5369,0.7327,-1.8183,1.111,3.2967,-1.4184,0.7194
5102 富強,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0
5201 凱衛,週報酬率 %,-2.4221,2.1277,-2.0833,-4.2554,0.7407,1.1029,-6.5455,-5.0583,5.4956,2.146,-0.8404,-3.3899,0.0001,3.0702,0.8511,1.2657,2.9166,3.2388,2.7451,-3.8168,5.1587,-3.0189,-0.3891,-1.1718,2.7668,-4.6154,0.4032,1.6064,3.1621,-5.3639,4.4535,-2.3256,-2.381,0,2.439,0,0,1.1905,1.5685,0.3861,-0.3846,0.386,-2.6923,-2.3715,2.429,-2.3716,2.8341,0.3937,0,-3.1372,2.834,-1.5748,2,-1.1765,1.5873,0,10.1562,-2.8369,2.1899,2.7132
5201 凱衛,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13,0,0,0,0,2.33,0,0,0,0,0,0,0,0,0,0,0,0,1.4,4.46,0,1.56
5202 力新,週報酬率 %,2.8248,-3.2967,2.5567,1.385,-11.2023,1.5384,0.0001,-15.7575,-3.2374,7.8066,1.7241,-3.3899,0.3508,-1.3986,4.2553,-1.3605,-2.4138,1.7669,0.3473,-3.4602,-0.0001,11.1111,-3.2258,0.6666,-0.6623,-3.3333,2.069,-2.3649,-2.4221,-4.9645,-0.7462,2.2557,8.8235,2.3649,2.9704,-1.2821,0,0.974,1.6077,-2.2151,0.3236,0,1.9355,0,-1.2659,4.1668,-3.6923,2.2365,0,-1.875,0.637,12.6583,-9.5506,1.8634,-6.0975,3.2469,-4.4025,-1.6447,0.3345,-3.3333
5202 力新,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
